0.004596844328488011	8049	Idaho	Jefferson
0.0046	5000	Tennessee	Fentress
0.004606172270842929	2171	Missouri	Ozark
0.004621848739495798	2380	Montana	Sanders
0.004629629629629629	1296	South Dakota	Day
0.00464704580659438	4519	Missouri	Dallas
0.00466804979253112	1928	Kansas	Kingman
0.0046942981451797575	26202	Montana	Flathead
0.004696997605452201	10858	Indiana	Lagrange
0.004721435316336166	1059	North Dakota	Dunn
0.004724409448818898	635	Idaho	Butte
0.004728877679697352	3172	Iowa	Lyon
0.004758128469468675	1261	Wisconsin	Iron
0.004765535646206634	5246	Kentucky	Rockcastle
0.004775549188156638	1047	Idaho	Custer
0.004839506172839506	10125	Wisconsin	Oconto
0.004847085978072706	8665	Maine	Franklin
0.004847645429362881	1444	Kentucky	Owsley
0.004861111111111111	4320	Montana	Lincoln
0.004921259842519685	1016	Idaho	Oneida
0.0049261083743842365	1827	West Virginia	Tucker
0.004934210526315789	608	Kansas	Jewell
0.004962779156327543	403	Montana	Meagher
0.004987531172069825	1203	Missouri	Putnam
0.004989308624376337	1403	Kansas	Washington
0.0050	800	North Dakota	Foster
0.0050729232720355105	1577	West Virginia	Wirt
0.005076142131979695	1970	Nebraska	Cedar
0.005080440304826418	2362	Nebraska	Phelps
0.00510677808727948	2154	Indiana	Union
0.005113221329437546	1369	Virginia	Craig
0.0051337630483144145	17531	Texas	Maverick
0.005142489822155561	4667	Texas	Zapata
0.005147058823529412	2720	Utah	Morgan
0.005148005148005148	777	South Dakota	Hand
0.0051506567087303634	3883	Iowa	Butler
0.0051513200257566	1553	Texas	Jim Hogg
0.005172211120253909	8507	Indiana	Washington
0.0051830255911888565	3087	South Dakota	Todd
0.005188679245283019	4240	Iowa	Dickinson
0.005197505197505198	1924	Iowa	Van Buren
0.00519774011299435	4425	West Virginia	Wetzel
0.005215123859191656	11505	Illinois	Franklin
0.005221932114882507	2298	Illinois	Hamilton
0.005229283990345938	7458	West Virginia	Boone
0.005235602094240838	1337	South Dakota	Tripp
0.005240590757503573	2099	West Virginia	Calhoun
0.005246020260492041	11056	Missouri	Lawrence
0.005247122545700745	11816	Missouri	Howell
0.005258274048871018	6466	Indiana	Franklin
0.005263157894736842	4940	Illinois	Hancock
0.00528169014084507	568	Kansas	Sheridan
0.005292652552926526	9636	Michigan	Delta
0.005323505323505323	2442	Iowa	Howard
0.005344021376085505	7485	Indiana	Scott
0.005359877488514548	2612	Iowa	Guthrie
0.005365355135411344	3914	Tennessee	Grundy
0.005375273740792355	5023	Missouri	Wright
0.005411255411255411	4620	Illinois	Wayne
0.005441354292623942	1654	Iowa	Osceola
0.005441436539246361	7351	Kentucky	Johnson
0.0054446460980036296	1102	South Dakota	Deuel
0.0054678007290400975	3292	Montana	Custer
0.005472685005811701	20648	Indiana	Morgan
0.00547645125958379	913	Nebraska	Kimball
0.00548195523069895	4378	Iowa	Madison
0.0054914881933003845	5463	Minnesota	Fillmore
0.0055147058823529415	1088	Montana	Musselshell
0.005566470203012442	6108	Utah	Sevier
0.005574136008918618	1794	Missouri	Gentry
0.005579297245963913	8424	West Virginia	Jackson
0.005593288054334798	2503	Idaho	Valley
0.005600672080649678	3571	Kentucky	Leslie
0.0056164984642387015	11395	Minnesota	Itasca
0.0056179775280898875	15486	Utah	Box Elder
0.00563014291901256	4618	Wisconsin	Lafayette
0.005638474295190713	6030	Indiana	Owen
0.005679129200189304	2113	Kentucky	Nicholas
0.005683612251341964	3167	Wisconsin	Price
0.005685048322910745	3518	Iowa	Kossuth
0.005699685534591195	10176	Ohio	Morrow
0.005701254275940707	877	North Dakota	Lamoure
0.005709643727515376	43085	Idaho	Kootenai
0.005727012408526885	3143	Utah	Emery
0.0057511327988846285	5738	Nebraska	Gage
0.005751258087706686	2782	West Virginia	Ritchie
0.005752636625119847	3129	Iowa	Chickasaw
0.005767382249279077	3121	Montana	Roosevelt
0.005767382249279077	3121	Tennessee	Jackson
0.0057692307692307696	9880	Indiana	Adams
0.0057811424638678595	7265	Iowa	Benton
0.005784061696658098	6224	Minnesota	Meeker
0.0058036840777189	7926	Wyoming	Park
0.005807591953539264	11881	Wisconsin	Polk
0.005822416302765648	4122	Wyoming	Converse
0.005829015544041451	1544	South Dakota	Spink
0.005835764902042517	7197	Missouri	Crawford
0.005851652696504824	6323	Idaho	Blaine
0.005868544600938967	852	Minnesota	Lake of The Woods
0.005870841487279843	511	North Dakota	Eddy
0.005875440658049354	851	North Dakota	Wells
0.005891337551821951	4583	Illinois	Clark
0.005919052951527755	6251	Michigan	Gladwin
0.0059212817833507484	2871	Indiana	Martin
0.005923255215039918	3883	Missouri	Gasconade
0.005939356048765239	3199	Kentucky	Owen
0.005961251862891207	7381	Wisconsin	Lincoln
0.005973715651135006	4185	North Dakota	Rolette
0.005979381443298969	9700	Illinois	Monroe
0.005979760809567618	8696	Kentucky	Marshall
0.005988023952095809	501	Missouri	Worth
0.005988023952095809	167	Nebraska	Thomas
0.005988023952095809	501	Washington	Garfield
0.006006006006006006	666	Nebraska	Hitchcock
0.006016847172081829	831	South Dakota	Stanley
0.006060606060606061	3300	Michigan	Crawford
0.006071338224133569	3953	Ohio	Vinton
0.0060790273556231	2961	Texas	La Salle
0.006085192697768763	493	North Dakota	Burke
0.006092254134029591	2298	Nebraska	Hamilton
0.006100660904931368	3934	Michigan	Missaukee
0.006100660904931368	3934	Missouri	Ripley
0.006105006105006105	2457	Alaska	Wade Hampton
0.0061147695202257765	12756	Pennsylvania	Jefferson
0.006128702757916241	1958	Nebraska	Richardson
0.006133177570093458	3424	Missouri	Cedar
0.006153846153846154	650	California	Sierra
0.006153846153846154	2925	Colorado	Yuma
0.0061795710650672485	8253	Indiana	Ripley
0.006185878092939047	6628	Wisconsin	Iowa
0.006190855222428584	11307	Pennsylvania	Susquehanna
0.006197981228971135	5647	Wisconsin	Taylor
0.006198347107438017	1936	Tennessee	Hancock
0.0062056737588652485	1128	Minnesota	Big Stone
0.006207324643078833	1611	Nebraska	Clay
0.006220839813374806	643	South Dakota	Aurora
0.006224066390041493	482	Kansas	Clark
0.0062266500622665	803	Montana	Sweet Grass
0.006234413965087282	1604	Minnesota	Norman
0.00625	1920	Missouri	Clark
0.006250930197946123	6719	Tennessee	Grainger
0.006253664256400234	10234	Illinois	Effingham
0.006272189349112426	8450	Ohio	Adams
0.006272764063132335	4942	Iowa	Cedar
0.006276467029643074	13224	Michigan	Hillsdale
0.006281109267598957	8438	Pennsylvania	Elk
0.00628456510809452	3978	Missouri	Benton
0.006289956692101464	9698	Montana	Ravalli
0.006290626965820926	4769	Minnesota	Hubbard
0.006299212598425197	635	Kansas	Trego
0.006308662871210955	6499	Michigan	Otsego
0.006316739359302151	6649	Virginia	Scott
0.006321112515802781	1582	Kansas	Greenwood
0.006345177664974619	788	North Dakota	Cavalier
0.006349952963311383	4252	Idaho	Gem
0.006352087114337568	6612	Ohio	Wyandot
0.0063532401524777635	1574	Vermont	Essex
0.006355932203389831	4248	Illinois	Moultrie
0.006369426751592357	3611	Indiana	Pike
0.006373937677053824	1412	Missouri	Atchison
0.006382435537401072	3917	Michigan	Arenac
0.006405518600640552	12177	Tennessee	Campbell
0.006412311638345623	3119	Indiana	Switzerland
0.006414172266340868	3274	Alaska	Nome
0.006417348971011286	4519	Iowa	Delaware
0.006419400855920114	4206	Minnesota	Roseau
0.0064201335387776065	3894	Idaho	Teton
0.006433166547533953	1399	Minnesota	Lincoln
0.006434316353887399	1865	Michigan	Oscoda
0.006442021803766105	2018	Arkansas	Searcy
0.006445047489823609	2948	Arkansas	Fulton
0.0064516129032258064	465	North Dakota	Towner
0.006462984723854289	1702	Indiana	Ohio
0.006466784244562022	1701	South Dakota	Custer
0.006487158979827602	11253	Ohio	Mercer
0.0065058986814712	11528	Utah	Uintah
0.0065109153581003444	2611	Iowa	Mitchell
0.0065109153581003444	2611	Minnesota	Lake
0.006514886164623468	14275	Wisconsin	Waupaca
0.006516892471274224	5831	Iowa	Buchanan
0.006520726595249185	2147	Iowa	Lucas
0.006527415143603133	3064	Utah	Juab
0.006542282529682578	4127	West Virginia	Braxton
0.006562756357670222	1219	Kansas	Haskell
0.006574621959237344	1521	Illinois	Gallatin
0.006578947368421052	912	Montana	Phillips
0.0065814574589851205	10484	Oklahoma	Delaware
0.006582278481012658	1975	Iowa	Worth
0.006586418351124233	4403	Indiana	Tipton
0.006600660066006601	606	Montana	Granite
0.006610145135795373	6959	Minnesota	Brown
0.006611217743655364	37512	Montana	Gallatin
0.006615944426066821	6046	Illinois	Shelby
0.006629270780214177	1961	Nebraska	Butler
0.006633499170812604	603	South Dakota	Buffalo
0.006635891517599538	27728	Oregon	Douglas
0.006641366223908918	2108	North Dakota	Mclean
0.00665335994677312	1503	Nebraska	Antelope
0.006675567423230975	2247	Iowa	Greene
0.006701152127909711	8506	Ohio	Hocking
0.006721348826611985	8778	Wyoming	Teton
0.00672782874617737	4905	Tennessee	Polk
0.006731488406881077	1337	South Dakota	Walworth
0.006731946144430845	1634	Oregon	Grant
0.006745362563237774	2372	North Carolina	Graham
0.006747638326585695	1482	Idaho	Boise
0.006748709805478364	2519	Montana	Rosebud
0.006749915626054675	5926	Michigan	Menominee
0.0067649190625755015	4139	Maine	Piscataquis
0.006772009029345372	443	Nebraska	Garden
0.006772009029345372	443	Oregon	Gilliam
0.006782534972445952	4718	Wisconsin	Richland
0.006786500366837858	5452	Nebraska	Saunders
0.006793703396851698	6035	Utah	Duchesne
0.006795016987542469	883	Texas	Sherman
0.006795497982586537	9418	Arkansas	Baxter
0.0067966903073286055	3384	Iowa	Appanoose
0.006808980493191019	10868	Arkansas	Boone
0.006811989100817439	2936	Kentucky	Clinton
0.006821829855537721	2492	West Virginia	Webster
0.006828528072837633	6590	Arkansas	Cleburne
0.00684931506849315	292	Kansas	Greeley
0.006850879196163508	4379	Iowa	Iowa
0.006853582554517134	1605	South Dakota	Hutchinson
0.006853715999143285	4669	Virginia	Dickenson
0.006855184233076264	2334	Montana	Carbon
0.006863780359028511	1894	Michigan	Alcona
0.006891798759476223	1451	Nebraska	Cherry
0.006904487917146145	1738	Montana	Blaine
0.006928406466512702	433	North Dakota	Steele
0.006929473360024638	6494	Wyoming	Uinta
0.006930693069306931	1010	Oklahoma	Harper
0.006931608133086876	2164	Missouri	Daviess
0.006932409012131715	577	North Dakota	Hettinger
0.006936989016434057	12109	Ohio	Preble
0.006937561942517344	1009	Missouri	Knox
0.006940695611937996	12967	Ohio	Auglaize
0.00694317558925635	10946	Ohio	Perry
0.006954612005856516	13660	Idaho	Bingham
0.006956667504819378	11931	Wyoming	Fremont
0.0069736437288483236	9751	Indiana	Whitley
0.0069767441860465115	3440	Texas	Ochiltree
0.006987863184994484	8157	Indiana	Clay
0.006997900629811057	1429	Montana	Teton
0.007004310344827586	5568	Indiana	Carroll
0.007004922377887164	5282	Texas	Montague
0.0070126227208976155	1426	Montana	Broadwater
0.007017543859649123	9690	Ohio	Putnam
0.007017968419142114	49587	Oregon	Deschutes
0.0070202808112324495	15384	Maine	Oxford
0.007048785012057132	5391	Arkansas	Polk
0.007049700387733521	2837	Iowa	Shelby
0.00706401766004415	2265	South Dakota	Charles Mix
0.007069254732806135	8346	Wisconsin	Trempealeau
0.007077856420626896	989	South Dakota	Bennett
0.007084468664850136	1835	Wyoming	Crook
0.007088122605363984	5220	Oregon	Crook
0.00709849157054126	4508	Kentucky	Pendleton
0.0071090047393364926	2110	Wyoming	Platte
0.007125307125307125	16280	Michigan	Barry
0.007125890736342043	1263	Michigan	Ontonagon
0.007125890736342043	421	Montana	Judith Basin
0.007132801501642421	10655	Wisconsin	Marinette
0.007140172867343104	2661	Iowa	Montgomery
0.007142302616256502	51524	Michigan	Livingston
0.007153905645784996	5172	Minnesota	Martin
0.007164790174002047	977	Kansas	Republic
0.007167431192660551	3488	Missouri	Madison
0.007170795306388526	4602	Indiana	Vermillion
0.007170795306388526	1534	Nebraska	Burt
0.007177033492822967	418	Kansas	Comanche
0.007177033492822967	836	South Dakota	Ziebach
0.007183803787823816	13781	Tennessee	Cumberland
0.007183908045977011	2088	North Dakota	Mckenzie
0.007190440943216665	9457	Missouri	Barry
0.007202065498029623	7359	Indiana	Randolph
0.0072024881322638725	12218	Indiana	Dubois
0.007215288611544462	5128	Illinois	Edgar
0.007228915662650603	830	Idaho	Adams
0.007259528130671506	9367	Wisconsin	Clark
0.007266121707538601	2202	Idaho	Benewah
0.007279344858962694	1099	Nebraska	Thayer
0.007289674952198853	8368	Maine	Lincoln
0.007296365083576546	7538	Minnesota	Mille Lacs
0.00730554361839278	2327	Indiana	Warren
0.007319988048999104	6694	Indiana	Starke
0.007326007326007326	1365	South Dakota	McCook
0.007327028594370344	89668	Texas	Webb
0.007332722273143905	1091	Illinois	Hardin
0.007333333333333333	3000	Indiana	Crawford
0.00733822548365577	1499	Minnesota	Grant
0.007341373885684321	1907	Wisconsin	Pepin
0.007352941176470588	136	Montana	Treasure
0.007363770250368188	1358	Iowa	Audubon
0.0073644275831287655	4481	Illinois	Piatt
0.007366482504604052	2715	Missouri	Oregon
0.007366482504604052	7602	Wisconsin	Vernon
0.007370695132799593	7869	Indiana	Decatur
0.007403189066059226	1756	Utah	Kane
0.007410151908114116	2699	North Dakota	Walsh
0.007411524921252547	5397	Michigan	Antrim
0.007428369296073576	2827	Minnesota	Pope
0.007435931483202762	7531	Michigan	Alpena
0.007441327990841442	3494	Ohio	Noble
0.007442489851150203	4434	Minnesota	Kanabec
0.007457916045173663	9386	Minnesota	Morrison
0.007460766658091073	3887	Montana	Big Horn
0.007466168922071862	10715	Maine	Waldo
0.007471679922872981	4149	Colorado	Moffat
0.007516105941302791	2794	Iowa	Hancock
0.007537688442211055	3184	Idaho	Shoshone
0.007537688442211055	398	North Dakota	Golden Valley
0.007547539698098412	10202	Minnesota	Douglas
0.007547728281781856	6757	Michigan	Dickinson
0.007575757575757576	2244	Nebraska	Cuming
0.007575757575757576	1056	South Dakota	Lyman
0.007576432837151262	11219	New Hampshire	Carroll
0.007593735168485999	2107	Arkansas	Newton
0.00763246734184647	6813	Oklahoma	Adair
0.0076384468491406746	10997	Pennsylvania	Warren
0.007642799678197908	2486	Missouri	Maries
0.007644810349897089	3401	Missouri	Wayne
0.007662281335839237	6917	Nebraska	Cass
0.0076730228671275545	13163	Indiana	Lawrence
0.007680491551459293	2604	South Dakota	Roberts
0.007692307692307693	910	Missouri	Mercer
0.007692307692307693	260	North Dakota	Sheridan
0.007712532865907099	5705	Missouri	Perry
0.007714561234329798	11407	Indiana	Huntington
0.007723200494284831	3237	Illinois	Cumberland
0.007723427730783376	2719	Minnesota	Yellow Medicine
0.007744433688286544	5165	Wyoming	Lincoln
0.007751937984496124	1806	Nebraska	Knox
0.0077558168626469855	3997	Kentucky	Powell
0.0077564475470234635	5157	Michigan	Ogemaw
0.007780320366132723	2185	Iowa	Monroe
0.0078064012490242	1281	Kansas	Phillips
0.0078089113458888375	4354	Illinois	Mercer
0.0078125	4992	Arkansas	Lawrence
0.007826359177710528	19166	Montana	Lewis and Clark
0.007874015748031496	4699	Michigan	Kalkaska
0.007874015748031496	4699	Wisconsin	Ashland
0.00789421748569173	15201	Wisconsin	Calumet
0.007902298850574713	4176	Missouri	Dent
0.007917174177831911	6568	Iowa	Plymouth
0.007922310247891643	3913	Indiana	Newton
0.007926469348174382	11859	Oklahoma	Mayes
0.007936507936507936	756	Montana	Sheridan
0.007938308006350647	4409	Utah	San Juan
0.00794044665012407	8060	Vermont	Orange
0.007946210268948655	1636	Iowa	Pocahontas
0.007947019867549669	755	Kansas	Smith
0.007955449482895784	1257	Missouri	Holt
0.007956600361663653	5530	Illinois	Jo Daviess
0.007957559681697613	377	Texas	Throckmorton
0.00796812749003984	502	Montana	Wheatland
0.007994411673393357	12884	Indiana	De Kalb
0.007994670219853431	1501	Iowa	Wayne
0.0080	1375	North Dakota	Sioux
0.00800346095608912	4623	Iowa	Tama
0.008013737836290785	1747	Idaho	Lemhi
0.00801673056814221	11476	Wisconsin	Shawano
0.008023688986531665	10469	Wisconsin	Green
0.008023983775681157	11341	Michigan	Sanilac
0.008025682182985553	3738	Arkansas	Marion
0.008026055600790973	8597	South Dakota	Codington
0.00803023145961266	6351	Idaho	Payette
0.00803799780781878	2737	Kentucky	Mclean
0.008059246351557395	9182	West Virginia	Marshall
0.008059760172989974	5087	Iowa	Jackson
0.008061761289881807	14637	Ohio	Darke
0.008061807188444743	2977	Arkansas	Stone
0.008088235294117648	8160	Minnesota	Le Sueur
0.008088978766430738	3956	Minnesota	Renville
0.00809180520818008	6797	Illinois	Jersey
0.008109794135995009	1603	Texas	Carson
0.008115942028985508	1725	Illinois	Henderson
0.008126410835214447	6645	Idaho	Cassia
0.008134805345729227	3442	Missouri	Douglas
0.008136696501220505	1229	Texas	Hemphill
0.008138649803852685	17079	Idaho	Madison
0.00813930544593528	20272	Oregon	Josephine
0.008143322475570033	614	Kansas	Gove
0.00815613166326828	3433	Iowa	Cass
0.008159347252219822	4167	Kansas	Osage
0.00816326530612245	245	South Dakota	Jones
0.008174386920980926	1835	Oregon	Harney
0.00819672131147541	2440	Kansas	Marshall
0.008198614318706698	8660	North Dakota	Morton
0.008210180623973728	609	Kansas	Decatur
0.008221993833504625	1946	Michigan	Montmorency
0.008253094910591471	727	Kansas	Lincoln
0.008253968253968255	1575	Missouri	Shelby
0.008287292817679558	1086	Minnesota	Red Lake
0.008288288288288289	2775	Colorado	Archuleta
0.008310249307479225	361	Montana	Daniels
0.008312020460358057	1564	Illinois	Putnam
0.00831255195344971	12030	Idaho	Nez Perce
0.0083128078817734	3248	Illinois	Marshall
0.008316532258064516	11904	Indiana	Harrison
0.008320813590662198	8653	Minnesota	Becker
0.008325008325008326	3003	Wyoming	Big Horn
0.008333333333333333	960	Texas	Schleicher
0.008341056533827619	1079	Nebraska	Furnas
0.008342022940563087	5754	Wisconsin	Kewaunee
0.008343940036769906	7071	Missouri	Stone
0.008348240906380441	5031	Kentucky	Knott
0.00835975785528971	3469	Wisconsin	Rusk
0.008359970494221785	4067	Iowa	Mills
0.008362676056338027	2272	Missouri	Harrison
0.008379888268156424	2506	Iowa	Humboldt
0.008383451795152179	10974	Illinois	Woodford
0.008400884303610906	6785	Colorado	Montezuma
0.008407517309594461	8088	North Dakota	Williams
0.008428893462707046	10203	Washington	Stevens
0.008445945945945946	1776	Montana	Madison
0.008448154480539073	9943	Indiana	Clinton
0.00846262341325811	7090	Tennessee	Macon
0.008469449485783424	1653	Kansas	Stevens
0.008477569763334511	5662	Alaska	Bethel
0.008488328548246162	8011	Michigan	Huron
0.008490566037735849	4240	Minnesota	Sibley
0.0084985835694051	2118	Iowa	Monona
0.008509010946985994	20919	Wisconsin	Wood
0.008539267693103895	7729	Ohio	Carroll
0.008549292011755277	3743	Idaho	Idaho
0.008556981719175419	2571	Kentucky	Bracken
0.008558646177786422	5141	Kentucky	Russell
0.008561901042449005	133148	Texas	Cameron
0.008565310492505354	7472	Montana	Lake
0.008576998050682261	10260	Ohio	Jackson
0.008586525759577279	1514	Alaska	Dillingham
0.008599230595157275	4419	Iowa	Clayton
0.008610424109187506	10917	Minnesota	McLeod
0.008620689655172414	4872	Wisconsin	Green Lake
0.008632728196013711	7877	Indiana	Wells
0.008636189465617354	33927	Idaho	Bonneville
0.008637236084452975	2084	Idaho	Clearwater
0.008641975308641974	8100	Utah	Wasatch
0.008646616541353383	2660	Iowa	Keokuk
0.008650087332612492	12023	Ohio	Fulton
0.008655126498002663	1502	Tennessee	Van Buren
0.008658008658008658	231	North Dakota	Billings
0.008665841348443006	10501	Iowa	Sioux
0.008666666666666666	1500	Illinois	Stark
0.008675534991324466	6916	West Virginia	Wyoming
0.008695652173913044	115	Nebraska	Arthur
0.008698702209750964	42765	Montana	Missoula
0.008700102354145343	5862	Minnesota	Wabasha
0.008704557091653867	3906	Kentucky	Butler
0.008707865168539325	7120	Idaho	Jerome
0.008726003490401396	573	Alaska	Denali
0.008734939759036145	6640	Minnesota	Cass
0.008739076154806492	801	Kansas	Hamilton
0.00875228984327295	4913	Minnesota	Houston
0.0087527352297593	2742	North Dakota	Mountrail
0.008771929824561403	228	South Dakota	Campbell
0.008806693086745927	2271	Texas	Archer
0.008808724832214765	2384	Iowa	Sac
0.00881057268722467	1816	Nebraska	Jefferson
0.008849557522123894	2712	Kentucky	Trimble
0.008859135733183678	24946	Idaho	Twin Falls
0.008862275449101797	8350	Wyoming	Sheridan
0.00886426592797784	3610	Wisconsin	Buffalo
0.008876774626125995	274424	Texas	Hidalgo
0.008902077151335312	1685	Nebraska	Kearney
0.008904980917898033	10219	Missouri	Camden
0.008908685968819599	4939	Kansas	Jefferson
0.008916132627472834	7178	Missouri	Miller
0.00891909110214483	9418	Indiana	Daviess
0.00892064826491056	21411	Washington	Chelan
0.008920863309352519	6950	Michigan	Oceana
0.0089232113955845	208221	Utah	Utah
0.008927890118275467	13105	Arizona	Santa Cruz
0.008928571428571428	336	South Dakota	Hyde
0.008950086058519793	14525	Indiana	Noble
0.008965259618976467	2677	Michigan	Presque Isle
0.008966244725738396	1896	Nebraska	Keith
0.008968302868487711	14607	Maine	Somerset
0.008970796158159036	20511	Michigan	Shiawassee
0.00897226753670473	6130	Minnesota	Dodge
0.00897571277719113	1894	Missouri	Dade
0.008979400199542227	17039	Wyoming	Campbell
0.008986784140969163	5675	Georgia	Fannin
0.009002925950934054	4443	Arkansas	Madison
0.009009009009009009	1554	North Dakota	Bottineau
0.009036144578313253	996	Iowa	Adams
0.009067357512953367	1544	Kansas	Mitchell
0.009070294784580499	441	Michigan	Keweenaw
0.009071592023537104	12236	New Hampshire	Sullivan
0.009082652134423252	4404	Arkansas	Clay
0.00911592707258342	5814	Illinois	Douglas
0.009121459433509362	2083	North Dakota	Mercer
0.009150730002056344	19452	Kentucky	Laurel
0.00917155314990227	6651	Utah	Carbon
0.009176788124156544	3705	Indiana	Pulaski
0.009180222258012563	6209	Michigan	Osceola
0.009184845005740528	2613	Kentucky	Livingston
0.009191307445671535	14035	Iowa	Warren
0.009193776520509194	1414	Kentucky	Carlisle
0.00919963201471941	2174	Wyoming	Washakie
